date_order,city,store_type,store_name,total_cust,total_orders,quantity,total_sales,total_cost,profits
10-2023,Sydney,Online,Chocolate Store 66,415,415,1183,9977.75,6021.32,3956.48
03-2024,Sydney,Online,Chocolate Store 66,439,439,1289,11126.77,6680.84,4445.94
07-2023,Sydney,Online,Chocolate Store 66,418,418,1260,10794.08,6458.93,4335.31
09-2024,Sydney,Online,Chocolate Store 66,424,424,1264,10181.14,6127.44,4053.57
04-2024,Sydney,Online,Chocolate Store 66,409,409,1234,10715.11,6386.59,4328.59
09-2023,Sydney,Online,Chocolate Store 66,419,419,1290,11277.05,6810.67,4466.44
01-2023,Sydney,Online,Chocolate Store 66,403,403,1211,10298.07,6117.94,4180.08
12-2023,Sydney,Online,Chocolate Store 66,424,424,1350,11702.26,7000.84,4701.48
11-2023,Berlin,Online,Chocolate Store 67,358,358,1076,9462.87,5749.96,3712.93
01-2023,Berlin,Online,Chocolate Store 67,426,426,1313,11324.31,6757.49,4566.86
05-2023,Berlin,Online,Chocolate Store 67,445,445,1314,11498.98,6916.07,4582.88
02-2024,Berlin,Online,Chocolate Store 67,410,410,1260,10462.16,6266.43,4195.76
08-2023,Berlin,Online,Chocolate Store 67,414,414,1255,11078.8,6663.79,4415.05
09-2023,Berlin,Online,Chocolate Store 67,398,398,1151,9497.8,5674.84,3822.92
06-2024,Berlin,Online,Chocolate Store 67,393,393,1151,9898.08,5949.55,3948.37
04-2024,Berlin,Online,Chocolate Store 67,433,433,1286,10955.98,6621.36,4334.68
12-2023,Berlin,Online,Chocolate Store 67,442,442,1297,10939.02,6525.28,4413.74
08-2024,Berlin,Online,Chocolate Store 67,446,446,1405,12078.77,7236.9,4841.95
07-2024,Berlin,Online,Chocolate Store 67,400,400,1259,10335.73,6175.19,4160.53
10-2024,Berlin,Online,Chocolate Store 67,397,397,1202,10020.74,6015.07,4005.67
07-2023,Berlin,Online,Chocolate Store 67,386,386,1198,10440.85,6235.51,4205.34
10-2023,Berlin,Online,Chocolate Store 67,419,419,1243,10423.06,6234.24,4188.88
03-2023,Berlin,Online,Chocolate Store 67,404,404,1185,9925.06,5998.06,3926.9
01-2024,Berlin,Online,Chocolate Store 67,451,451,1344,11187.6,6692.6,4495.07
03-2024,Berlin,Online,Chocolate Store 67,446,446,1324,11334.13,6834.46,4499.52
05-2024,Berlin,Online,Chocolate Store 67,452,452,1348,11107.26,6583.26,4523.99
11-2024,Berlin,Online,Chocolate Store 67,429,429,1300,10698,6437.39,4260.64
06-2023,Berlin,Online,Chocolate Store 67,408,408,1285,10980.57,6546.22,4434.42
12-2024,Berlin,Online,Chocolate Store 67,411,411,1210,10256.33,6159.22,4097.04
04-2023,Berlin,Online,Chocolate Store 67,408,408,1264,10666.32,6350.68,4315.68
09-2024,Berlin,Online,Chocolate Store 67,398,398,1196,10010.14,6056.97,3953.17
02-2023,Berlin,Online,Chocolate Store 67,390,390,1125,9338.6,5592.44,3746.11
12-2023,Melbourne,Online,Chocolate Store 68,421,421,1268,10744.8,6420.83,4323.98
10-2023,Melbourne,Online,Chocolate Store 68,423,423,1275,10776.2,6515.42,4260.76
06-2024,Melbourne,Online,Chocolate Store 68,425,425,1246,10398.01,6262.4,4135.5
07-2023,Melbourne,Online,Chocolate Store 68,365,365,1086,9390.63,5599.9,3790.72
02-2024,Melbourne,Online,Chocolate Store 68,417,417,1212,10232.01,6154.71,4077.36
12-2024,Melbourne,Online,Chocolate Store 68,384,384,1114,9817.99,5873.68,3944.26
08-2024,Melbourne,Online,Chocolate Store 68,390,390,1154,9912.66,5984.41,3928.23
04-2024,Melbourne,Online,Chocolate Store 68,422,422,1299,10739.51,6423.49,4316.03
09-2024,Melbourne,Online,Chocolate Store 68,426,426,1270,10892.81,6549.17,4343.65
03-2024,Melbourne,Online,Chocolate Store 68,390,390,1191,9990.23,6001.54,3988.57
09-2023,Melbourne,Online,Chocolate Store 68,385,385,1153,9490.69,5672.99,3817.75
07-2024,Melbourne,Online,Chocolate Store 68,428,428,1276,11009.51,6582.93,4426.52
02-2023,Melbourne,Online,Chocolate Store 68,381,381,1159,9933.75,5959.79,3973.95
11-2023,Melbourne,Online,Chocolate Store 68,409,409,1195,9747.4,5860.34,3887.03
08-2023,Melbourne,Online,Chocolate Store 68,390,390,1160,10288.31,6141.6,4146.72
10-2024,Melbourne,Online,Chocolate Store 68,415,415,1275,11055.42,6603.58,4451.84
06-2023,Melbourne,Online,Chocolate Store 68,378,378,1144,9717.07,5811.58,3905.51
01-2023,Melbourne,Online,Chocolate Store 68,439,439,1336,11176.02,6699.94,4476.07
05-2024,Melbourne,Online,Chocolate Store 68,438,438,1331,11465.64,6879.81,4585.76
11-2024,Melbourne,Online,Chocolate Store 68,412,412,1184,10281.82,6141.31,4140.56
03-2023,Melbourne,Online,Chocolate Store 68,437,437,1310,11331.49,6796.72,4534.71
01-2024,Melbourne,Online,Chocolate Store 68,430,430,1308,11140.85,6746.78,4393.96
04-2023,Melbourne,Online,Chocolate Store 68,402,402,1204,10028.99,6008.46,4020.44
05-2023,Melbourne,Online,Chocolate Store 68,413,413,1252,10626.68,6450.44,4176.23
01-2023,London,Retail,Chocolate Store 69,404,404,1239,10824.26,6465.6,4358.65
05-2024,London,Retail,Chocolate Store 69,413,413,1232,10567.56,6359.93,4207.57
02-2024,London,Retail,Chocolate Store 69,401,401,1151,10016.11,6089.96,3926.09
02-2023,London,Retail,Chocolate Store 69,396,396,1226,10069.28,6052.53,4016.75
01-2024,London,Retail,Chocolate Store 69,433,433,1281,10830.56,6459.33,4371.18
03-2023,London,Retail,Chocolate Store 69,400,400,1270,10511.66,6300.4,4211.16
06-2023,London,Retail,Chocolate Store 69,391,391,1186,10021.34,6003.63,4017.75
11-2023,London,Retail,Chocolate Store 69,391,391,1185,10118.7,6066.86,4051.81
06-2024,London,Retail,Chocolate Store 69,429,429,1295,11468.97,6823.77,4645.22
05-2023,London,Retail,Chocolate Store 69,427,427,1262,10580.61,6347.91,4232.69
08-2023,London,Retail,Chocolate Store 69,413,413,1238,10027.46,6015.04,4012.4
12-2023,London,Retail,Chocolate Store 69,386,386,1155,9520.18,5764.54,3755.69
04-2024,London,Retail,Chocolate Store 69,398,398,1147,9778.76,5908.92,3869.89
07-2023,London,Retail,Chocolate Store 69,444,444,1374,11181.47,6702.36,4479.06
09-2024,London,Retail,Chocolate Store 69,430,430,1348,11870.1,7124.06,4746
10-2023,London,Retail,Chocolate Store 69,424,424,1277,10916.85,6530,4386.77
12-2024,London,Retail,Chocolate Store 69,430,430,1202,10354.65,6230.4,4124.28
08-2024,London,Retail,Chocolate Store 69,422,422,1262,10888.67,6451.96,4436.76
04-2023,London,Retail,Chocolate Store 69,409,409,1285,11090.35,6728.69,4361.6
10-2024,London,Retail,Chocolate Store 69,406,406,1194,10320.99,6146.81,4174.17
07-2024,London,Retail,Chocolate Store 69,398,398,1208,10259.52,6105.91,4153.6
09-2023,London,Retail,Chocolate Store 69,402,402,1241,10223.83,6110.59,4113.24
11-2024,London,Retail,Chocolate Store 69,402,402,1236,10526.38,6337.24,4189.13
03-2024,London,Retail,Chocolate Store 69,419,419,1279,10870.56,6455.73,4414.8
06-2024,Sydney,Mall,Chocolate Store 7,425,425,1292,11029.33,6639,4390.34
06-2023,Sydney,Mall,Chocolate Store 7,444,444,1309,11017.02,6625.28,4391.7
09-2023,Sydney,Mall,Chocolate Store 7,431,431,1242,10420.33,6227.71,4192.67
05-2023,Sydney,Mall,Chocolate Store 7,407,407,1273,10846.5,6497.06,4349.39
02-2024,Sydney,Mall,Chocolate Store 7,414,414,1242,10645.85,6412.45,4233.46
08-2023,Sydney,Mall,Chocolate Store 7,417,417,1258,10747.71,6449.99,4297.68
02-2023,Sydney,Mall,Chocolate Store 7,395,395,1167,9914.39,5900.02,4014.32
01-2023,Sydney,Mall,Chocolate Store 7,412,412,1242,10351.53,6267.8,4083.67
01-2024,Sydney,Mall,Chocolate Store 7,432,432,1261,10814.49,6477.53,4336.96
03-2023,Sydney,Mall,Chocolate Store 7,404,404,1205,10140.58,6098.52,4042.04
10-2023,Sydney,Mall,Chocolate Store 7,424,424,1205,10172.54,6091.53,4080.96
05-2024,Sydney,Mall,Chocolate Store 7,436,436,1297,10974.33,6554.94,4419.5
11-2023,Sydney,Mall,Chocolate Store 7,407,407,1252,10785.67,6466.91,4318.88
10-2024,Sydney,Mall,Chocolate Store 7,383,383,1154,10111.19,6067.19,4044.03
04-2024,Sydney,Mall,Chocolate Store 7,395,395,1257,10507.08,6337.55,4169.58
07-2023,Sydney,Mall,Chocolate Store 7,412,412,1197,10032.55,6081.26,3951.17
09-2024,Sydney,Mall,Chocolate Store 7,399,399,1126,9554.58,5700.55,3853.98
07-2024,Sydney,Mall,Chocolate Store 7,423,423,1261,10969.06,6596.14,4372.91
03-2024,Sydney,Mall,Chocolate Store 7,371,371,1149,9748.93,5818.82,3930.15
12-2023,Sydney,Mall,Chocolate Store 7,362,362,1033,8784.84,5237.74,3547.15
08-2024,Sydney,Mall,Chocolate Store 7,433,433,1304,11003.77,6663.57,4340.26
12-2024,Sydney,Mall,Chocolate Store 7,391,391,1223,10409.87,6251.71,4158.18
11-2024,Sydney,Mall,Chocolate Store 7,402,402,1207,10302.54,6171.04,4131.49
04-2023,Sydney,Mall,Chocolate Store 7,434,434,1296,11213.2,6733.63,4479.57
04-2024,Toronto,Online,Chocolate Store 70,394,394,1210,10181.4,6098.82,4082.49
08-2024,Toronto,Online,Chocolate Store 70,413,413,1245,10659.44,6369.97,4289.57
07-2024,Toronto,Online,Chocolate Store 70,440,440,1389,11822.28,7096.93,4725.39
10-2023,Toronto,Online,Chocolate Store 70,386,386,1135,9862.92,5929.7,3933.23
12-2023,Toronto,Online,Chocolate Store 70,441,441,1302,10792,6485.91,4306.05
09-2024,Toronto,Online,Chocolate Store 70,405,405,1157,9683.05,5797.47,3885.53
11-2024,Toronto,Online,Chocolate Store 70,418,418,1291,11028.9,6623.01,4405.97
12-2024,Toronto,Online,Chocolate Store 70,423,423,1247,10645.54,6376.58,4269.03
09-2023,Toronto,Online,Chocolate Store 70,396,396,1222,10435.51,6312.83,4122.59
07-2023,Toronto,Online,Chocolate Store 70,409,409,1196,9914.47,5889.81,4024.67
02-2023,Toronto,Online,Chocolate Store 70,364,364,1085,9341.93,5637.06,3704.89
02-2024,Toronto,Online,Chocolate Store 70,375,375,1148,9764.28,5871.51,3892.78
05-2024,Toronto,Online,Chocolate Store 70,383,383,1122,9562.43,5720.06,3842.47
03-2023,Toronto,Online,Chocolate Store 70,419,419,1211,10079.05,6067.8,4011.17
01-2024,Toronto,Online,Chocolate Store 70,436,436,1372,11519.52,6892.7,4626.8
03-2024,Toronto,Online,Chocolate Store 70,428,428,1321,11212.55,6715.9,4496.66
04-2023,Toronto,Online,Chocolate Store 70,379,379,1141,10012.82,5996.39,4016.34
06-2023,Toronto,Online,Chocolate Store 70,405,405,1186,9837.41,5926.39,3911.12
06-2024,Toronto,Online,Chocolate Store 70,412,412,1192,10086.39,6036.64,4049.83
11-2023,Toronto,Online,Chocolate Store 70,437,437,1275,10559.03,6270.56,4288.42
05-2023,Toronto,Online,Chocolate Store 70,447,447,1361,11736.52,7064,4672.41
01-2023,Toronto,Online,Chocolate Store 70,425,425,1280,11019.54,6638.81,4380.72
10-2024,Toronto,Online,Chocolate Store 70,431,431,1310,11011.71,6588.08,4423.72
08-2023,Toronto,Online,Chocolate Store 70,452,452,1348,11310.68,6805.22,4505.41
02-2023,Sydney,Online,Chocolate Store 71,369,369,1093,9475.64,5725.63,3749.99
12-2024,Sydney,Online,Chocolate Store 71,426,426,1301,11060.9,6681.53,4379.35
04-2023,Sydney,Online,Chocolate Store 71,415,415,1203,10003.55,5958.18,4045.36
06-2023,Sydney,Online,Chocolate Store 71,405,405,1180,10072.53,6088.62,3983.86
11-2024,Sydney,Online,Chocolate Store 71,428,428,1320,11295.68,6759.19,4536.49
05-2024,Sydney,Online,Chocolate Store 71,434,434,1255,10484,6294.65,4189.23
09-2024,Sydney,Online,Chocolate Store 71,427,427,1283,11009.88,6609.03,4400.94
03-2023,Sydney,Online,Chocolate Store 71,408,408,1251,10960.74,6622.99,4337.68
01-2024,Sydney,Online,Chocolate Store 71,416,416,1229,10412.04,6266.32,4145.75
10-2023,Sydney,Online,Chocolate Store 71,415,415,1213,10475.46,6192.48,4282.93
07-2023,Sydney,Online,Chocolate Store 71,435,435,1271,11029.08,6585.35,4443.71
06-2024,Sydney,Online,Chocolate Store 71,395,395,1163,10134.76,6090.49,4044.25
10-2024,Sydney,Online,Chocolate Store 71,461,461,1344,11374.66,6868.05,4506.46
03-2024,Sydney,Online,Chocolate Store 71,473,473,1448,12243.05,7328.93,4914.2
11-2023,Sydney,Online,Chocolate Store 71,368,368,1110,9374.09,5597.51,3776.66
08-2024,Sydney,Online,Chocolate Store 71,395,395,1195,10113.25,6068.12,4045.15
12-2023,Sydney,Online,Chocolate Store 71,420,420,1259,10575.22,6301.98,4273.21
07-2024,Sydney,Online,Chocolate Store 71,446,446,1381,11596.3,6921.65,4674.68
04-2024,Sydney,Online,Chocolate Store 71,389,389,1168,9890.26,5909.68,3980.62
05-2023,Sydney,Online,Chocolate Store 71,426,426,1246,10925.71,6522.46,4403.23
08-2023,Sydney,Online,Chocolate Store 71,438,438,1334,11153.26,6693.63,4459.59
02-2024,Sydney,Online,Chocolate Store 71,365,365,1040,8542.12,5108.68,3433.46
09-2023,Sydney,Online,Chocolate Store 71,417,417,1261,10891,6539.62,4351.44
01-2023,Sydney,Online,Chocolate Store 71,414,414,1208,10298.95,6190.61,4108.43
04-2024,New York,Mall,Chocolate Store 72,402,402,1215,10247.44,6142.13,4105.36
10-2023,New York,Mall,Chocolate Store 72,426,426,1254,10814.49,6457.58,4356.83
06-2024,New York,Mall,Chocolate Store 72,414,414,1296,10998.14,6606.79,4391.35
09-2024,New York,Mall,Chocolate Store 72,379,379,1192,9998.23,5982.36,4015.85
08-2023,New York,Mall,Chocolate Store 72,414,414,1227,10791.18,6424.08,4367.1
08-2024,New York,Mall,Chocolate Store 72,432,432,1320,11325.34,6738.25,4587.03
07-2024,New York,Mall,Chocolate Store 72,407,407,1243,10599.56,6292.12,4307.44
12-2024,New York,Mall,Chocolate Store 72,449,449,1364,11930.79,7225.81,4704.93
01-2023,New York,Mall,Chocolate Store 72,427,427,1306,11035.55,6625.97,4409.58
12-2023,New York,Mall,Chocolate Store 72,406,406,1228,10218.13,6122.93,4095.2
03-2024,New York,Mall,Chocolate Store 72,435,435,1293,10702.98,6375.47,4327.46
07-2023,New York,Mall,Chocolate Store 72,424,424,1247,10555.27,6343.78,4211.47
04-2023,New York,Mall,Chocolate Store 72,394,394,1201,9762.79,5844.81,3918.03
01-2024,New York,Mall,Chocolate Store 72,450,450,1351,11769.32,7078.9,4690.44
03-2023,New York,Mall,Chocolate Store 72,414,414,1246,10723.16,6418.47,4304.73
09-2023,New York,Mall,Chocolate Store 72,412,412,1224,10190.78,6099.93,4090.88
11-2024,New York,Mall,Chocolate Store 72,400,400,1192,10092.65,6064.63,4028.03
11-2023,New York,Mall,Chocolate Store 72,396,396,1189,9864.17,5896.27,3967.88
10-2024,New York,Mall,Chocolate Store 72,438,438,1321,11408.34,6864.18,4544.18
05-2024,New York,Mall,Chocolate Store 72,440,440,1330,11821.6,7116.44,4705.25
02-2024,New York,Mall,Chocolate Store 72,380,380,1142,9608.25,5819.97,3788.35
02-2023,New York,Mall,Chocolate Store 72,376,376,1116,9056.19,5514,3542.18
05-2023,New York,Mall,Chocolate Store 72,446,446,1288,10615.01,6388.84,4226.23
06-2023,New York,Mall,Chocolate Store 72,373,373,1084,9060.59,5458.54,3602.11
01-2024,Toronto,Online,Chocolate Store 73,419,419,1277,10718.62,6420.05,4298.6
10-2023,Toronto,Online,Chocolate Store 73,416,416,1234,10519.74,6322.71,4197.09
06-2023,Toronto,Online,Chocolate Store 73,375,375,1099,9302.06,5545.08,3756.87
05-2024,Toronto,Online,Chocolate Store 73,422,422,1194,10389.35,6171.95,4217.38
03-2023,Toronto,Online,Chocolate Store 73,480,480,1388,11619.87,6911.74,4708.17
11-2024,Toronto,Online,Chocolate Store 73,401,401,1243,10527.29,6373.84,4153.5
04-2023,Toronto,Online,Chocolate Store 73,417,417,1295,11137.01,6663.31,4473.71
09-2024,Toronto,Online,Chocolate Store 73,403,403,1271,10966.43,6611.32,4355.1
01-2023,Toronto,Online,Chocolate Store 73,391,391,1169,9956.96,5982.84,3974.07
10-2024,Toronto,Online,Chocolate Store 73,387,387,1151,9625.47,5775.64,3849.79
02-2023,Toronto,Online,Chocolate Store 73,360,360,1064,9161.28,5484.29,3676.98
03-2024,Toronto,Online,Chocolate Store 73,436,436,1304,11062.28,6620.71,4441.51
08-2024,Toronto,Online,Chocolate Store 73,398,398,1215,10035.32,5967.23,4068.05
07-2024,Toronto,Online,Chocolate Store 73,389,389,1193,10090.8,6083.6,4007.23
12-2023,Toronto,Online,Chocolate Store 73,412,412,1268,10689.32,6385.15,4304.21
12-2024,Toronto,Online,Chocolate Store 73,429,429,1257,10761.31,6398.47,4362.77
04-2024,Toronto,Online,Chocolate Store 73,390,390,1175,9532.39,5711.09,3821.24
06-2024,Toronto,Online,Chocolate Store 73,400,400,1180,9914.71,5901.66,4013.03
07-2023,Toronto,Online,Chocolate Store 73,424,424,1268,10719.14,6437.37,4281.73
09-2023,Toronto,Online,Chocolate Store 73,414,414,1235,10444.52,6302.58,4141.99
02-2024,Toronto,Online,Chocolate Store 73,384,384,1142,9645.37,5809.5,3835.85
05-2023,Toronto,Online,Chocolate Store 73,443,443,1332,11444.79,6869.24,4575.53
08-2023,Toronto,Online,Chocolate Store 73,433,433,1319,10914.57,6552.05,4362.57
11-2023,Toronto,Online,Chocolate Store 73,373,373,1139,9627.11,5742.73,3884.34
03-2024,Sydney,Online,Chocolate Store 74,410,410,1196,10162.49,6096,4066.54
12-2024,Sydney,Online,Chocolate Store 74,422,422,1256,11049.25,6606.7,4442.53
09-2023,Sydney,Online,Chocolate Store 74,442,442,1365,11369.67,6856.07,4513.6
10-2023,Sydney,Online,Chocolate Store 74,413,413,1251,10764.5,6434.97,4329.6
06-2024,Sydney,Online,Chocolate Store 74,412,412,1254,10253.68,6086,4167.82
01-2023,Sydney,Online,Chocolate Store 74,396,396,1215,10428.14,6242.29,4185.96
07-2024,Sydney,Online,Chocolate Store 74,448,448,1344,11842.9,7071.18,4771.7
08-2024,Sydney,Online,Chocolate Store 74,436,436,1321,11119.87,6646.27,4473.59
12-2023,Sydney,Online,Chocolate Store 74,428,428,1325,11494.28,6837.16,4657.19
04-2024,Sydney,Online,Chocolate Store 74,405,405,1269,10700.49,6444.53,4255.86
05-2023,Sydney,Online,Chocolate Store 74,430,430,1279,10775.09,6381.62,4393.51
08-2023,Sydney,Online,Chocolate Store 74,430,430,1255,10683.76,6404.8,4278.88
07-2023,Sydney,Online,Chocolate Store 74,397,397,1237,10795.79,6474.63,4321.07
04-2023,Sydney,Online,Chocolate Store 74,424,424,1322,10951.31,6595.72,4355.6
06-2023,Sydney,Online,Chocolate Store 74,388,388,1208,10593.76,6402.79,4190.89
05-2024,Sydney,Online,Chocolate Store 74,440,440,1367,11685.61,7019.45,4666.2
09-2024,Sydney,Online,Chocolate Store 74,403,403,1181,10004.32,5996.34,4008.16
11-2023,Sydney,Online,Chocolate Store 74,418,418,1298,10861.16,6473.17,4387.98
02-2023,Sydney,Online,Chocolate Store 74,388,388,1115,9165.4,5500.73,3664.69
11-2024,Sydney,Online,Chocolate Store 74,404,404,1220,10398.81,6254.09,4144.73
10-2024,Sydney,Online,Chocolate Store 74,453,453,1350,11525.01,6863.56,4661.48
02-2024,Sydney,Online,Chocolate Store 74,407,407,1234,10072.69,6024.47,4048.27
03-2023,Sydney,Online,Chocolate Store 74,453,453,1329,11506.22,6869.36,4636.81
01-2024,Sydney,Online,Chocolate Store 74,410,410,1276,10667.37,6478.46,4188.86
03-2024,Sydney,Airport,Chocolate Store 75,438,438,1306,11180.75,6724.74,4456
10-2023,Sydney,Airport,Chocolate Store 75,427,427,1287,10659.95,6301.89,4358.01
10-2024,Sydney,Airport,Chocolate Store 75,439,439,1302,11194.45,6677.41,4516.98
04-2023,Sydney,Airport,Chocolate Store 75,386,386,1142,9977.4,6003.71,3973.67
12-2024,Sydney,Airport,Chocolate Store 75,399,399,1159,9663.04,5807.42,3855.71
11-2024,Sydney,Airport,Chocolate Store 75,375,375,1118,10019.26,6037.52,3981.75
04-2024,Sydney,Airport,Chocolate Store 75,383,383,1147,9390.9,5591.56,3799.38
07-2023,Sydney,Airport,Chocolate Store 75,405,405,1204,10230.48,6109.57,4120.85
09-2024,Sydney,Airport,Chocolate Store 75,421,421,1268,10435.88,6247.68,4188.2
12-2023,Sydney,Airport,Chocolate Store 75,419,419,1281,10909.95,6527.82,4382
07-2024,Sydney,Airport,Chocolate Store 75,414,414,1206,10551.65,6378.52,4173.09
08-2024,Sydney,Airport,Chocolate Store 75,394,394,1186,10062.14,6027.83,4034.27
06-2024,Sydney,Airport,Chocolate Store 75,433,433,1324,11544.7,6836.59,4708.16
01-2023,Sydney,Airport,Chocolate Store 75,410,410,1178,10022.26,6039.79,3982.44
02-2024,Sydney,Airport,Chocolate Store 75,387,387,1145,9785.19,5894.44,3890.75
01-2024,Sydney,Airport,Chocolate Store 75,429,429,1258,10274.78,6164.45,4110.41
05-2024,Sydney,Airport,Chocolate Store 75,400,400,1226,10333.34,6168.55,4164.78
08-2023,Sydney,Airport,Chocolate Store 75,394,394,1193,9881.47,5898.08,3983.41
05-2023,Sydney,Airport,Chocolate Store 75,429,429,1296,10606.38,6403.48,4202.8
11-2023,Sydney,Airport,Chocolate Store 75,386,386,1133,9605.93,5779.32,3826.56
02-2023,Sydney,Airport,Chocolate Store 75,349,349,1079,8824.62,5295.49,3529.14
09-2023,Sydney,Airport,Chocolate Store 75,448,448,1327,11545.24,6959.15,4586.02
06-2023,Sydney,Airport,Chocolate Store 75,419,419,1269,10874.66,6564.4,4310.26
03-2023,Sydney,Airport,Chocolate Store 75,432,432,1278,11151.76,6603.78,4548.08
11-2024,Berlin,Retail,Chocolate Store 76,397,397,1167,10057.43,5980.12,4077.31
04-2023,Berlin,Retail,Chocolate Store 76,406,406,1230,10440.08,6319.34,4120.75
12-2023,Berlin,Retail,Chocolate Store 76,423,423,1265,10898.33,6512.53,4385.73
08-2024,Berlin,Retail,Chocolate Store 76,432,432,1322,11243.82,6788.5,4455.32
07-2024,Berlin,Retail,Chocolate Store 76,438,438,1317,11278.48,6823.19,4455.3
12-2024,Berlin,Retail,Chocolate Store 76,404,404,1211,10287.01,6178.47,4108.55
03-2024,Berlin,Retail,Chocolate Store 76,413,413,1207,10369.81,6247.39,4122.31
07-2023,Berlin,Retail,Chocolate Store 76,404,404,1278,10977.29,6592.81,4384.4
