customer_id,age,gender,loyalty,join_date,avg_spending,unique_orders,total_orders,total_sales,retention
C043199,43,Male,0,2021-11-27,20.1680001020432,20,45,403.36,33
C043200,24,Male,0,2023-01-13,21.3868181488731,22,60,470.51,33
C043239,42,Male,1,2022-07-09,28.4740910096602,22,68,626.43,33
C043272,20,Male,1,2022-08-21,21.8439999580383,20,54,436.88,33
C043348,31,Female,0,2021-12-13,19.4614284833272,21,60,408.69,33
C043371,37,Male,0,2022-12-21,20.8514286677043,21,64,437.88,33
C043312,42,Female,0,2022-10-20,26.815908648751,22,65,589.95,33
C043374,46,Female,0,2023-08-13,22.9163637269627,22,61,504.16,33
C043381,46,Female,1,2022-07-04,23.6581817540255,22,60,520.48,33
C041225,70,Female,1,2025-03-10,24.7861906914484,21,59,520.51,33
C041276,56,Female,0,2023-06-04,26.6952378636315,21,66,560.6,33
C041263,27,Female,0,2023-01-02,28.5985714140392,21,66,600.57,33
C041176,39,Female,1,2021-05-14,28.2809996366501,20,58,565.62,33
C041161,41,Female,0,2024-02-03,25.2749999761581,22,69,556.05,33
C041179,57,Male,1,2024-02-02,23.556000161171,20,52,471.12,33
C041355,24,Female,1,2025-11-17,28.9857142312186,21,64,608.7,33
C041374,70,Female,1,2023-08-22,33.0244997501373,20,69,660.49,33
C041433,23,Female,1,2021-04-06,26.7249997745861,22,66,587.95,33
C041563,20,Female,0,2022-01-18,27.3965002298355,20,65,547.93,33
C041546,55,Male,0,2023-07-15,26.5005263027392,19,55,503.51,33
C041542,23,Male,0,2025-12-01,29.2166669482277,21,65,613.55,33
C041539,48,Male,1,2022-11-17,24.5054545402527,22,70,539.12,33
C041514,68,Male,0,2023-12-19,28.6509091854095,22,68,630.32,33
C041436,46,Male,1,2022-07-21,22.9676188627879,21,65,482.32,33
C041440,29,Female,1,2022-01-02,20.630952449072,21,68,433.25,33
C041648,37,Male,1,2022-10-12,33.0209526107425,21,68,693.44,33
C041616,34,Female,0,2021-05-17,25.5752380916051,21,63,537.08,33
C041715,62,Female,0,2022-05-19,24.350952511742,21,65,511.37,33
C041707,44,Female,1,2023-12-27,24.2795454588803,22,68,534.15,33
C041674,62,Female,0,2021-08-09,25.9866664296105,21,63,545.72,33
C041686,68,Male,1,2023-05-03,23.4476188932146,21,58,492.4,33
C041656,43,Male,0,2023-02-01,29.7915788951673,19,61,566.04,33
C042234,67,Female,1,2022-08-18,21.7304546616294,22,65,478.07,33
C042226,68,Female,1,2023-05-18,21.7072726488113,22,60,477.56,33
C042262,56,Female,0,2022-05-12,20.0027779473199,18,49,360.05,33
C042274,48,Male,1,2025-07-01,21.6414285500844,21,56,454.47,33
C042288,69,Female,0,2025-01-08,32.1122223271264,18,59,578.02,33
C042178,57,Male,0,2022-08-18,31.6500004421581,22,76,696.3,33
C042162,48,Female,0,2026-01-16,23.0531817674637,22,59,507.17,33
C042084,63,Male,0,2022-01-25,31.438333246443,18,64,565.89,33
C042105,26,Male,0,2021-06-09,32.9694443278842,18,67,593.45,33
C042088,26,Female,0,2025-09-16,20.7800000508626,21,58,436.38,33
C042129,58,Female,1,2024-10-17,25.0786362127824,22,64,551.73,33
C041989,32,Male,1,2023-02-02,28.314762308484,21,68,594.61,33
C042005,41,Male,0,2021-10-28,30.0050001740456,16,60,480.08,33
C041950,63,Male,0,2024-01-20,19.4494737072995,19,50,369.54,33
C041886,22,Female,1,2025-07-27,27.8857895951522,19,61,529.83,33
C041888,62,Male,1,2025-08-01,30.6623813084194,21,66,643.91,33
C041902,47,Female,1,2024-10-16,27.4534999847412,20,65,549.07,33
C041913,22,Female,0,2023-03-30,22.1831816976721,22,59,488.03,33
C041848,32,Male,0,2024-10-29,27.6980002641678,20,64,553.96,33
C041810,52,Female,0,2024-08-22,35.6927273490212,22,81,785.24,33
C041773,62,Female,0,2023-08-02,24.9149995066903,22,64,548.13,33
C041784,57,Female,0,2024-12-04,25.634210410871,19,59,487.05,33
C041785,46,Male,1,2021-11-20,24.9914998531342,20,56,499.83,33
C041789,40,Female,0,2025-05-21,22.3868181922219,22,65,492.51,33
C041743,52,Male,0,2023-03-24,22.9890474137806,21,62,482.77,33
C045847,22,Male,1,2026-02-16,24.9154544743625,22,61,548.14,33
C045821,64,Male,0,2022-08-28,21.9883333312141,18,49,395.79,33
C045822,60,Female,1,2025-04-15,27.8924997806549,20,56,557.85,33
C045828,45,Male,1,2023-09-22,31.9971429279872,21,78,671.94,33
C045853,44,Male,1,2021-10-14,24.377142906189,21,63,511.92,33
C045733,45,Male,0,2024-07-13,21.5942106497915,19,54,410.29,33
C045749,55,Male,1,2022-10-09,20.6664999723434,20,56,413.33,33
C045885,40,Female,1,2025-01-25,26.3700000286102,20,59,527.4,33
C045910,69,Female,1,2024-08-28,32.532272642309,22,68,715.71,33
C045930,33,Female,0,2023-11-28,33.3238885402679,18,65,599.83,33
C045942,52,Female,1,2023-01-17,27.1936359405518,22,67,598.26,33
C045950,51,Male,1,2024-09-16,25.2870003223419,20,62,505.74,33
C045955,46,Female,1,2023-04-03,27.3100003112446,22,68,600.82,33
C045977,68,Male,1,2022-07-29,24.3286958466405,23,69,559.56,33
C045978,46,Female,1,2022-03-21,28.2068422217118,19,58,535.93,33
C046292,30,Male,1,2025-05-04,22.5372727350755,22,61,495.82,33
C046215,41,Female,1,2023-04-06,27.2864998936653,20,62,545.73,33
C046224,50,Male,0,2021-09-26,26.1713635054502,22,59,575.77,33
C046239,35,Male,1,2021-03-07,26.6136363419619,22,62,585.5,33
C046206,28,Male,0,2022-07-05,23.1578947619388,19,60,440,33
C046174,38,Male,1,2025-03-23,17.8912499547005,16,42,286.26,33
C046175,59,Female,1,2023-11-13,27.9604999780655,20,63,559.21,33
C046132,22,Female,1,2025-08-13,22.204500079155,20,53,444.09,33
C046106,59,Female,0,2022-12-28,26.3785713513692,21,56,553.95,33
C046040,48,Female,1,2021-04-01,23.9133329164414,21,70,502.18,33
C046048,20,Male,0,2023-04-18,22.4652631910224,19,49,426.84,33
C046076,48,Female,1,2022-12-01,26.7090474878039,21,64,560.89,33
C046404,62,Female,0,2022-04-11,22.2750000476837,20,53,445.5,33
C046416,59,Female,0,2021-11-26,23.7033333097185,21,61,497.77,33
C046444,55,Male,0,2022-08-14,25.2316668828328,18,50,454.17,33
C046430,35,Male,0,2022-10-06,25.6886366389014,22,65,565.15,33
C046335,20,Female,0,2023-11-10,25.842727357691,22,64,568.54,33
C046332,39,Female,0,2023-10-08,26.9605001688004,20,61,539.21,33
C046324,55,Female,1,2021-07-02,27.3190910599448,22,67,601.02,33
C046500,35,Female,0,2022-01-06,25.456316006811,19,57,483.67,33
C046501,43,Female,0,2021-05-14,29.5410001754761,20,71,590.82,33
C046489,32,Male,0,2025-08-27,26.1115791672154,19,51,496.12,33
C046697,32,Male,1,2021-12-11,22.5477776527405,18,54,405.86,33
C046734,19,Male,1,2025-03-22,33.8635002851486,20,62,677.27,33
C046655,67,Male,1,2021-09-24,27.3155000686646,20,60,546.31,33
C046667,48,Female,0,2022-04-23,26.354285694304,21,69,553.44,33
C046780,55,Female,1,2026-01-08,21.319523924873,21,48,447.71,33
C046758,42,Female,1,2025-12-26,29.4222726388411,22,72,647.29,33
C046760,63,Female,0,2024-05-12,25.0085714771634,21,62,525.18,33
C046867,38,Male,0,2024-12-08,29.83095233781,21,69,626.45,33
C046825,49,Male,1,2021-05-02,31.5022727359425,22,73,693.05,33
C046833,70,Female,0,2025-12-03,32.6528567813692,21,73,685.71,33
C047196,69,Female,0,2021-06-12,28.4188232141383,17,54,483.12,33
C047189,42,Male,0,2023-12-30,24.5831817063418,22,68,540.83,33
C047234,49,Female,0,2022-11-19,23.6500000045413,21,49,496.65,33
C047411,67,Male,0,2022-05-08,24.9004760810307,21,62,522.91,33
C047404,62,Female,1,2024-07-04,23.8528571355911,21,59,500.91,33
C047437,53,Female,0,2024-12-20,18.9571430342538,21,48,398.1,33
C047361,61,Male,0,2023-04-11,29.1875001192093,20,63,583.75,33
C047312,66,Male,0,2025-05-20,30.3109093145891,22,75,666.84,33
C047321,31,Male,1,2024-10-09,18.8119048504602,21,57,395.05,33
C047322,26,Female,1,2025-07-18,30.5176190875825,21,69,640.87,33
C047314,39,Male,0,2026-02-12,21.3847620146615,21,64,449.08,33
C047053,21,Female,0,2026-01-06,30.7175000190735,20,66,614.35,33
C047050,34,Female,1,2025-12-21,21.9980953080314,21,60,461.96,33
C047107,61,Male,0,2025-09-13,24.7915002346039,20,59,495.83,33
C047151,33,Female,0,2024-10-30,27.4269566950591,23,72,630.82,33
C047169,53,Female,1,2025-08-21,25.0176190875825,21,60,525.37,33
C046961,55,Male,0,2022-05-19,32.7561110390557,18,60,589.61,33
C046957,21,Female,0,2022-01-19,26.204499912262,20,60,524.09,33
C047010,31,Male,0,2021-12-23,17.5500001040372,22,47,386.1,33
C047028,49,Male,0,2025-08-31,23.9836363684047,22,64,527.64,33
C046991,19,Male,0,2023-09-02,19.7171428317115,21,55,414.06,33
C046939,21,Male,0,2022-04-11,28.5076189949399,21,64,598.66,33
C046916,19,Female,1,2021-05-06,25.5904759906587,21,55,537.4,33
C046907,62,Female,0,2022-01-06,24.5133333887373,21,62,514.78,33
C046908,59,Male,1,2021-04-25,24.1904763494219,21,64,508,33
C046888,35,Male,0,2025-10-27,24.1409090323882,22,62,531.1,33
C047782,40,Male,1,2021-03-10,26.3852380797977,21,68,554.09,33
C047784,56,Male,0,2024-12-17,21.5136360688643,22,61,473.3,33
C047880,25,Male,0,2021-07-02,26.1718184514479,22,73,575.78,33
C047862,59,Male,0,2024-05-12,25.3476192156474,21,62,532.3,33
C047986,30,Female,1,2025-11-07,28.9466666948228,21,75,607.88,33
C047988,50,Female,0,2024-03-22,18.8140907070853,22,56,413.91,33
C048002,64,Male,1,2022-03-14,25.855454585769,22,63,568.82,33
C047994,39,Female,0,2022-05-05,24.1200001490744,19,57,458.28,33
C047996,22,Male,0,2024-03-21,22.9952943465289,17,52,390.92,33
C047888,29,Male,0,2026-02-10,23.8271430560521,21,61,500.37,33
C047899,56,Male,0,2022-10-29,22.2281251847744,16,44,355.65,33
C047900,20,Female,1,2025-09-12,25.0247619265602,21,54,525.52,33
C047939,23,Female,1,2025-06-14,22.8485714821588,21,53,479.82,33
C047951,64,Male,1,2025-08-25,21.6052380970546,21,61,453.71,33
C047933,30,Female,0,2024-10-20,29.0761109722985,18,53,523.37,33
C047683,63,Female,1,2022-05-29,26.424210372724,19,63,502.06,33
C047726,45,Female,0,2024-09-16,20.1318181536414,22,61,442.9,33
C047712,45,Female,0,2025-01-04,27.6860000133514,20,64,553.72,33
C047637,22,Male,0,2025-04-12,21.8221739478733,23,71,501.91,33
C047656,62,Female,1,2022-12-05,21.8168183348396,22,57,479.97,33
C047640,59,Male,1,2024-12-04,30.729523851758,21,73,645.32,33
C047616,30,Male,0,2023-09-27,27.4244999170303,20,64,548.49,33
C047610,35,Male,0,2021-07-22,27.801818262447,22,64,611.64,33
C047481,37,Male,1,2024-07-03,28.2005264382613,19,61,535.81,33
C047475,29,Female,0,2021-03-25,30.5785000801086,20,70,611.57,33
C047598,43,Female,0,2022-05-23,24.1609088941054,22,62,531.54,33
C049854,55,Male,1,2023-04-24,25.6342858359927,21,68,538.32,33
C049867,35,Male,0,2025-04-16,27.22047603698,21,74,571.63,33
C049862,58,Female,0,2024-01-08,21.7647617430914,21,57,457.06,33
C049870,19,Female,0,2025-12-28,28.6809520607903,21,64,602.3,33
C049877,20,Male,0,2025-03-07,26.7366666112627,21,68,561.47,33
C049884,20,Female,0,2026-02-28,23.1976189272744,21,52,487.15,33
C049838,23,Female,1,2026-02-26,22.6938093276251,21,54,476.57,33
C049805,67,Female,1,2021-06-03,19.6381820223548,22,54,432.04,33
C049800,28,Female,1,2025-03-02,19.8666664532253,21,48,417.2,33
C049768,42,Male,0,2024-09-01,28.6952380793435,21,68,602.6,33
C049770,49,Male,1,2024-04-09,29.7686364975843,22,67,654.91,33
C049728,34,Female,0,2021-08-01,27.1422728733583,22,65,597.13,33
C049969,48,Female,0,2021-05-22,26.367619117101,21,62,553.72,33
C049979,25,Male,1,2023-07-24,29.9424996733665,20,68,598.85,33
C049987,54,Female,1,2022-04-12,27.8277273178101,22,68,612.21,33
C049988,26,Male,1,2023-02-08,27.4495236533029,21,76,576.44,33
C049950,47,Male,1,2021-11-01,23.4195454770868,22,66,515.23,33
C049967,29,Female,1,2022-01-09,22.7627273689617,22,62,500.78,33
C049973,59,Female,0,2022-04-19,32.2431817054749,22,70,709.35,33
C049926,55,Female,0,2025-01-25,19.0255000591278,20,60,380.51,33
C049955,66,Female,0,2024-03-06,25.0965002298355,20,59,501.93,33
C049952,22,Female,0,2024-06-26,27.7649995803833,20,53,555.3,33
C049941,44,Female,1,2025-02-13,23.0677274140445,22,64,507.49,33
C049947,21,Female,1,2022-09-25,22.504444638888,18,47,405.08,33
C049943,38,Male,1,2022-10-28,25.2295000433922,20,60,504.59,33
C049420,55,Male,1,2023-03-26,27.8759093501351,22,68,613.27,33
C049430,26,Male,0,2025-03-13,24.055454492569,22,65,529.22,33
C049455,34,Female,1,2025-04-09,24.6975003004074,20,59,493.95,33
C049457,60,Female,1,2024-01-29,23.3147619338263,21,69,489.61,33
C049380,65,Female,0,2022-03-09,30.6405555142297,18,57,551.53,33
C049344,53,Male,1,2025-05-14,29.2175001621246,20,62,584.35,33
C049347,30,Male,1,2022-09-17,24.4331818060441,22,59,537.53,33
C049261,43,Male,1,2023-04-08,26.0736360549927,22,63,573.62,33
C049234,36,Female,1,2023-08-19,22.1200003498479,19,52,420.28,33
C049255,26,Female,1,2021-07-12,25.5145452889529,22,69,561.32,33
C049211,65,Male,0,2025-06-05,27.2076189631508,21,65,571.36,33
C049218,40,Female,1,2025-02-28,23.3300001404502,22,63,513.26,33
C049194,55,Male,0,2023-06-02,26.0909093510021,22,60,574,33
C049639,21,Female,1,2022-02-11,28.9671426954724,21,64,608.31,33
C049644,52,Male,0,2025-06-07,25.4328572409494,21,58,534.09,33
C049653,20,Male,0,2025-03-25,22.248636527495,22,69,489.47,33
C049613,49,Female,0,2026-02-26,19.6876190730504,21,55,413.44,33
C049703,53,Male,1,2025-12-27,29.8613637577404,22,80,656.95,33
C049710,45,Male,1,2023-07-07,24.2718181610107,22,65,533.98,33
C049682,34,Female,1,2021-08-21,28.4133330753871,21,69,596.68,33
C049731,47,Male,0,2024-11-26,29.2586366480047,22,75,643.69,33
C049732,22,Male,1,2022-06-22,24.2494444847107,18,64,436.49,33
C049719,64,Male,0,2024-07-19,32.9359090544961,22,72,724.59,33
C049479,37,Male,1,2023-12-20,26.9359089894728,22,67,592.59,33
C049493,47,Female,0,2022-04-07,29.2204545411197,22,71,642.85,33
C049490,61,Male,1,2022-09-26,28.0122729214755,22,65,616.27,33
C049501,63,Male,0,2024-12-24,27.1655000686645,20,61,543.31,33
C049553,40,Male,1,2021-09-30,30.2500002384186,16,50,484,33
C049558,70,Male,1,2021-07-19,26.2404999256134,20,56,524.81,33
C049604,38,Male,1,2023-12-01,21.7152381056831,21,54,456.02,33
C049014,52,Female,0,2025-09-25,22.8000000357628,20,48,456,33
C049041,21,Female,1,2025-05-27,21.9506247341633,16,46,351.21,33
C048994,70,Male,1,2025-07-10,25.2899998318065,22,66,556.38,33
C048997,47,Female,1,2025-11-11,30.4095452915538,22,77,669.01,33
C048989,44,Female,1,2023-10-06,29.7427275614305,22,68,654.34,33
C048958,66,Male,1,2022-05-31,30.2935292300056,17,60,514.99,33
C048972,67,Male,0,2024-01-30,23.2390906919133,22,65,511.26,33
C048924,63,Male,0,2024-08-20,22.7086365981535,22,66,499.59,33
C048919,34,Female,0,2025-10-21,24.7704547101801,22,62,544.95,33
C049085,54,Male,0,2021-06-13,19.7179998278618,20,63,394.36,33
C049108,53,Female,1,2021-12-15,25.5390907851132,22,64,561.86,33
C049058,62,Female,0,2023-11-11,29.9919998168945,20,65,599.84,33
C049073,34,Male,1,2024-11-05,25.3573683563032,19,50,481.79,33
C049147,22,Female,0,2022-05-10,29.4716666009691,18,63,530.49,33
C049136,25,Female,0,2024-10-14,27.3138096219017,21,74,573.59,33
C049164,57,Female,1,2023-04-08,24.6852631066975,19,58,469.02,33
C049156,36,Male,0,2021-06-13,22.2709091359919,22,57,489.96,33
C049162,48,Male,1,2022-11-21,24.9539996385574,20,57,499.08,33
C049174,66,Male,0,2024-05-16,29.40409079465,22,74,646.89,33
C048899,61,Male,1,2021-09-30,26.298947459773,19,53,499.68,33
C048862,43,Female,0,2022-12-30,23.6704999446869,20,60,473.41,33
C048843,60,Male,0,2024-09-29,27.9031819863753,22,77,613.87,33
C048833,65,Female,0,2025-10-28,24.1895240829104,21,68,507.98,33
C048812,50,Male,1,2025-05-13,23.8980001688004,20,60,477.96,33
C048820,44,Female,0,2023-02-27,27.3909523941222,21,61,575.21,33
C048810,39,Male,0,2021-10-01,28.4968420204363,19,54,541.44,33
C048795,36,Male,0,2022-09-09,20.9873680566487,19,55,398.76,33
C048785,22,Female,1,2021-12-18,27.696363622492,22,67,609.32,33
C048675,24,Male,1,2024-01-11,24.5481815879995,22,63,540.06,33
C048736,54,Male,1,2025-03-23,21.337618918646,21,63,448.09,33
C048751,43,Male,0,2023-04-15,26.4500000043349,22,60,581.9,33
C048748,44,Female,0,2024-04-18,29.3347621191116,21,74,616.03,33
C048627,39,Male,0,2023-07-04,20.6227776209513,18,45,371.21,33
C048655,52,Male,0,2023-04-27,23.4023811135973,21,59,491.45,33
C048657,51,Male,1,2025-10-12,26.6009089730003,22,68,585.22,33
C048666,40,Female,1,2026-03-06,25.9390909671783,22,73,570.66,33
C048682,65,Female,0,2023-11-25,23.4893333435059,15,37,352.34,33
C048106,68,Female,0,2025-12-14,23.6652632387061,19,55,449.64,33
C048101,49,Female,0,2024-03-09,31.4547620954968,21,77,660.55,33
C048125,66,Female,1,2021-11-21,30.3404760360718,21,68,637.15,33
C048170,49,Male,0,2022-12-05,22.5978946685791,19,50,429.36,33
C048154,46,Female,0,2022-06-21,26.2210525211535,19,57,498.2,33
C048043,70,Male,0,2022-01-06,26.0120003461838,20,62,520.24,33
C048088,21,Male,1,2022-07-08,20.5078948798933,19,51,389.65,33
C048067,35,Female,0,2023-06-24,24.4621052992971,19,57,464.78,33
C048069,35,Male,1,2023-10-09,33.6195240020752,21,70,706.01,33
C048204,39,Female,1,2024-10-21,24.8250000357628,20,58,496.5,33
C048185,21,Female,1,2025-10-15,27.8447059743545,17,50,473.36,33
C048284,65,Female,1,2022-04-20,22.9813635349274,22,62,505.59,33
C048305,42,Female,0,2022-04-04,27.6528571446737,21,61,580.71,33
C048312,53,Male,0,2022-07-27,25.353809719994,21,68,532.43,33
C048269,46,Male,1,2022-04-12,27.383181810379,22,65,602.43,33
C048274,43,Female,0,2025-01-23,25.1238093149094,21,58,527.6,33
C048281,56,Female,0,2021-09-01,25.4395238331386,21,70,534.23,33
C048282,48,Female,0,2022-01-21,20.6495000839233,20,57,412.99,33
C048558,65,Female,1,2023-10-07,29.2009998321533,20,60,584.02,33
C048597,43,Female,1,2026-02-04,29.5877271565524,22,69,650.93,33
C048594,55,Female,1,2023-08-03,30.3218184384433,22,69,667.08,33
C048585,57,Male,1,2023-02-23,29.5195455117659,22,71,649.43,33
C048521,44,Female,1,2025-11-20,26.3199999115684,22,69,579.04,33
C048518,23,Female,1,2022-06-06,25.1905881937812,17,45,428.24,33
C048532,22,Female,0,2024-05-29,21.0922727368095,22,61,464.03,33
C048497,48,Male,0,2021-10-22,30.7405000925064,20,63,614.81,33
C048490,57,Female,1,2023-05-07,23.4539999961853,20,52,469.08,33
C048491,34,Male,0,2021-04-19,22.8776189713251,21,65,480.43,33
C048470,26,Male,1,2022-12-29,19.3427271842957,22,53,425.54,33
C048478,60,Male,1,2024-02-15,24.7200001164487,19,63,469.68,33
C048424,39,Male,1,2025-06-20,24.4113636883822,22,69,537.05,33
C048414,67,Male,0,2023-10-25,23.0127271305431,22,58,506.28,33
C048426,43,Male,0,2021-05-07,27.6073685947217,19,64,524.54,33
C048322,33,Male,1,2024-01-12,17.9705883194419,17,40,305.5,33
C048331,32,Male,1,2022-11-10,25.8836365287954,22,70,569.44,34
C048366,18,Female,0,2023-09-23,27.9247369389785,19,53,530.57,34
C048368,32,Female,0,2021-12-30,23.2781818563288,22,66,512.12,34
C048364,26,Male,0,2021-10-22,30.3300002248664,19,58,576.27,34
C048385,60,Female,0,2025-12-19,26.6710001468658,20,66,533.42,34
C048386,45,Male,0,2025-03-28,17.0634999871254,20,46,341.27,34
C048390,36,Female,0,2025-03-26,27.5704761232649,21,69,578.98,34
C048394,46,Female,0,2024-07-13,25.0773684351068,19,56,476.47,34
C048398,46,Male,1,2022-11-29,16.3377775881026,18,37,294.08,34
C048409,23,Female,1,2025-11-19,26.9464998483658,20,69,538.93,34
C048434,62,Male,1,2022-02-26,25.1015789634303,19,59,476.93,34
C048457,23,Female,0,2024-08-15,30.5325002670288,20,62,610.65,34
C048451,63,Male,0,2024-11-13,27.1436845628839,19,62,515.73,34
C048479,34,Female,1,2022-07-09,30.9633333455949,21,79,650.23,34
C048466,22,Female,1,2025-11-12,22.1809999465942,20,59,443.62,34
C048485,19,Female,1,2024-12-18,24.4905556307899,18,55,440.83,34
C048500,38,Female,1,2023-04-09,27.583181923086,22,75,606.83,34
C048495,68,Male,1,2022-01-27,23.6104997634888,20,65,472.21,34
C048540,49,Male,1,2023-01-25,28.1663639220324,22,69,619.66,34
C048528,58,Male,0,2021-05-30,21.5785715693519,21,64,453.15,34
C048515,22,Female,0,2025-10-12,22.8774999856949,20,58,457.55,34
C048516,58,Male,0,2024-05-03,22.5229998826981,20,56,450.46,34
C048505,60,Female,1,2025-08-27,27.8289474939045,19,64,528.75,34
C048592,57,Female,1,2024-02-01,23.5978946434824,19,63,448.36,34
C048600,48,Male,1,2022-01-24,27.0394735587271,19,56,513.75,34
C048549,48,Female,1,2023-08-03,22.0944444338481,18,49,397.7,34
C048180,47,Female,0,2025-09-30,20.2413636337627,22,54,445.31,34
C048214,61,Male,0,2022-06-02,26.8377275466919,22,72,590.43,34
C048089,68,Female,1,2024-07-22,26.1282353681677,17,50,444.18,34
C048085,67,Female,0,2025-12-20,28.6066669509524,21,68,600.74,34
C048091,23,Male,0,2025-02-15,22.6914288429987,21,55,476.52,34
C048042,40,Male,1,2023-07-29,27.6895455013622,22,63,609.17,34
C048033,62,Male,0,2022-03-29,21.2234996438026,20,51,424.47,34
C048048,69,Female,0,2026-02-11,23.1690473102388,21,51,486.55,34
C048155,45,Male,1,2021-05-16,28.2585001349449,20,67,565.17,34
C048147,46,Male,1,2023-02-12,25.460952372778,21,64,534.68,34
C048173,25,Female,0,2021-04-28,30.8376190094721,21,56,647.59,34
C048162,19,Female,0,2021-10-20,27.7876188641503,21,67,583.54,34
C048130,46,Male,0,2022-10-26,28.2278948332134,19,67,536.33,34
C048134,35,Male,0,2025-07-16,19.4571428866613,21,53,408.6,34
C048135,34,Female,0,2023-05-07,28.1247369113721,19,60,534.37,34
C048136,69,Female,0,2024-01-05,23.1640908501365,22,69,509.61,34
C048128,58,Male,1,2021-08-26,27.0476189567929,21,62,568,34
C048110,32,Male,0,2021-06-10,20.0190476008824,21,53,420.4,34
C048108,52,Male,1,2024-11-04,23.302727395838,22,54,512.66,34
C048684,30,Male,0,2024-04-05,32.4400002328973,19,69,616.36,34
